BHCMIS.ID,ClinicName,STATE,CHC,MHC,HO,PH,Year,GranteeID,LongGrantID,ModernGranteeID
057270,Akron Community Health Resources,OH,1,0,0,0,2006,3015,NA,NA
057270,Akron Community Health Resources,OH,1,0,0,0,2007,2335,NA,NA
057270,"AKRON COMMUNITY HEALTH RESOURCES, INC.",OH,1,0,0,0,2008,933,NA,NA
057270,"AKRON COMMUNITY HEALTH RESOURCES, INC.",OH,1,0,0,0,2009,972,573F618F-5869-45A8-B1CA-DA107F5E1DB6,NA
057270,"AKRON COMMUNITY HEALTH RESOURCES, INC.",OH,1,0,0,0,2010,2087,573F618F-5869-45A8-B1CA-DA107F5E1DB6,NA
057270,"AKRON COMMUNITY HEALTH RESOURCES, INC.",OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00117
057440,PCC Community Wellness,IL,1,0,0,0,2002,1654,NA,NA
057440,PCC Community Wellness,IL,1,0,0,0,2003,1833,NA,NA
057440,PCC Community Wellness Center,IL,1,0,0,0,2004,1561,NA,NA
057440,PCC Community Wellness Center,IL,1,0,0,0,2005,1652,NA,NA
057440,PCC Community Wellness Center,IL,1,0,0,0,2006,2534,NA,NA
057440,PCC Community Wellness Center,IL,1,0,0,0,2007,1939,NA,NA
057440,PCC COMMUNITY WELLNESS CENTER,IL,1,0,0,0,2008,146,NA,NA
057440,PCC COMMUNITY WELLNESS CENTER,IL,1,0,0,0,2009,153,2072B603-30C7-4F6F-B6D5-1F1E24B44F1F,NA
057440,PCC COMMUNITY WELLNESS CENTER,IL,1,0,0,0,2010,1276,2072B603-30C7-4F6F-B6D5-1F1E24B44F1F,NA
057440,PCC COMMUNITY WELLNESS CENTER,IL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00276
057480,TIPPECANOE COMMUNITY HLTH CLIN,IN,1,0,0,0,1998,NA,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,1999,NA,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,2000,1022,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,2001,1251,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,2002,1653,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,2003,1381,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,2004,1460,NA,NA
057480,Tippecanoe Community Health Clin,IN,1,0,0,0,2005,1311,NA,NA
057480,Tippecanoe Community Health Clinic,IN,1,0,0,0,2006,2839,NA,NA
057480,Tippecanoe Community Health Clinic,IN,1,0,0,0,2007,1931,NA,NA
057480,"RIGGS COMMUNITY HEALTH CENTER, INC.",IN,1,0,0,0,2008,670,NA,NA
057480,"RIGGS COMMUNITY HEALTH CENTER, INC.",IN,1,0,0,0,2009,701,B72D45FA-97A1-4328-AB78-9B3095C5525F,NA
057480,"RIGGS COMMUNITY HEALTH CENTER, INC.",IN,1,0,0,0,2010,1817,B72D45FA-97A1-4328-AB78-9B3095C5525F,NA
057480,"RIGGS COMMUNITY HEALTH CENTER, INC.",IN,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00565
057580,Mile Square CHC,IL,1,0,0,1,2000,1214,NA,NA
057580,Mile Square CHC,IL,1,0,0,1,2001,1734,NA,NA
057580,Mile Square CHC,IL,1,0,0,1,2002,1582,NA,NA
057580,Mile Square CHC,IL,1,0,0,1,2003,1866,NA,NA
057580,Mile Square CHC,IL,1,0,0,1,2004,1773,NA,NA
057580,Mile Square CHC,IL,1,0,0,1,2005,2081,NA,NA
057580,Mile Square CHC,IL,1,0,0,1,2006,2943,NA,NA
057580,Mile Square Community Health Center,IL,1,0,0,1,2007,2172,NA,NA
057580,The Board of Trustees of the University of Illinois,IL,1,0,0,1,2008,1070,NA,NA
057580,The Board of Trustees of the University of Illinois,IL,1,0,0,1,2009,1117,E49ED257-E779-445C-A70E-FBE63ADACBC9,NA
057580,The Board of Trustees of the University of Illinois,IL,1,0,0,1,2010,2232,E49ED257-E779-445C-A70E-FBE63ADACBC9,NA
057580,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,IL,TRUE,FALSE,FALSE,TRUE,2011,NA,NA,H80CS00324
057590,Health Start,MN,0,0,0,0,2002,1576,NA,NA
057880,WILL COUNTY COMMUNITY HEALTH CENTER,IL,1,0,0,0,2001,1732,NA,NA
057880,WILL COUNTY COMMUNITY HEALTH CENTER,IL,1,0,0,0,2002,1627,NA,NA
057880,WILL COUNTY COMMUNITY HEALTH CENTER,IL,1,0,0,0,2003,1892,NA,NA
057880,Will County Community Health Center,IL,1,0,0,0,2004,1847,NA,NA
057880,Will County Community Health Center,IL,1,0,0,0,2005,1953,NA,NA
057880,Will County Community Health Center,IL,1,0,0,0,2006,2826,NA,NA
057880,Will County Community Health Center,IL,1,0,0,0,2007,2139,NA,NA
057880,WILL COUNTY HEALTH DEPARTMENT/WILL COUNTY CHC,IL,1,0,0,0,2008,358,NA,NA
057880,WILL COUNTY HEALTH DEPARTMENT/WILL COUNTY CHC,IL,1,0,0,0,2009,371,E40006ED-62EE-46B9-923C-50C8AE824E48,NA
057880,WILL COUNTY HEALTH DEPARTMENT/WILL COUNTY CHC,IL,1,0,0,0,2010,1492,E40006ED-62EE-46B9-923C-50C8AE824E48,NA
057880,WILL COUNTY HEALTH DEPARTMENT/WILL COUNTY CHC,IL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00476
058470,COLUMBUS NEIGHBORHOOD HEALTH C,OH,1,0,1,0,1998,NA,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,0,1999,NA,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,1,2000,1083,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,1,2001,1758,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,1,2002,1575,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,1,2003,1814,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,1,2004,1899,NA,NA
058470,Columbus Neighborhood Health Ctr,OH,1,0,1,1,2005,2047,NA,NA
058470,"Columbus Neighborhood Health Centers, Inc",OH,1,0,1,1,2006,2842,NA,NA
058470,"Columbus Neighborhood Health Center, Inc.",OH,1,0,1,1,2007,2149,NA,NA
058470,COLUMBUS NEIGHBORHOOD HEALTH CENTER,OH,1,0,1,1,2008,1084,NA,NA
058470,COLUMBUS NEIGHBORHOOD HEALTH CENTER,OH,1,0,1,1,2009,1130,85DD5E5F-ED25-46B8-BA29-FF9FC6BF2EB8,NA
058470,COLUMBUS NEIGHBORHOOD HEALTH CENTER,OH,1,0,1,1,2010,2245,85DD5E5F-ED25-46B8-BA29-FF9FC6BF2EB8,NA
058470,COLUMBUS NEIGHBORHOOD HEALTH CENTER,OH,TRUE,FALSE,TRUE,TRUE,2011,NA,NA,H80CS00118
058480,"NEIGHBORHOOD HEALTH CLINICS, I",IN,1,0,0,0,1998,NA,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,1999,NA,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,2000,1030,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,2001,1683,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,2002,1583,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,2003,1845,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,2004,1831,NA,NA
058480,"Neighborhood Health Clinics, Inc",IN,1,0,0,0,2005,1879,NA,NA
058480,"Neighborhood Health Clinics, Inc.",IN,1,0,0,0,2006,2535,NA,NA
058480,"Neighborhood Health Clinics, Inc.",IN,1,0,0,0,2007,1707,NA,NA
058480,"NEIGHBORHOOD HEALTH CLINIC, INC.",IN,1,0,0,0,2008,888,NA,NA
058480,"NEIGHBORHOOD HEALTH CLINIC, INC.",IN,1,0,0,0,2009,925,E18BF34E-15EB-4A55-935A-CEF28EBC58DC,NA
058480,"NEIGHBORHOOD HEALTH CLINICS, INC.",IN,1,0,0,0,2010,2040,E18BF34E-15EB-4A55-935A-CEF28EBC58DC,NA
058480,"NEIGHBORHOOD HEALTH CLINICS, INC.",IN,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00548
058490,WECARE HEALTH SERVICES,IN,0,0,1,0,1998,NA,NA,NA
058490,WECARE HEALTH SERVICES,IN,0,0,1,0,1999,NA,NA,NA
058490,WECARE HEALTH SERVICES,IN,1,0,1,0,2000,1087,NA,NA
058490,"ECHO Community Health Care, Inc.",IN,1,0,1,0,2001,1513,NA,NA
058490,"ECHO Community Health Care, Inc.",IN,1,0,1,0,2002,1261,NA,NA
058490,"ECHO Community Health Care, Inc.",IN,1,0,1,0,2003,1862,NA,NA
058490,"Echo Community Health Care, Inc.",IN,1,0,1,0,2004,1862,NA,NA
058490,"Echo Community Health Care, Inc.",IN,1,0,1,0,2005,1876,NA,NA
058490,"ECHO Community Health Care, Inc.",IN,1,0,1,0,2006,2840,NA,NA
058490,"ECHO Community Health Care, Inc.",IN,1,0,1,0,2007,1700,NA,NA
058490,ECHO COMMUNITY HEALTH CARE,IN,1,0,1,0,2008,448,NA,NA
058490,ECHO COMMUNITY HEALTH CARE,IN,1,0,1,0,2009,466,2810F234-541F-481A-BE38-67E1D113C6E5,NA
058490,ECHO COMMUNITY HEALTH CARE,IN,1,0,1,0,2010,1587,2810F234-541F-481A-BE38-67E1D113C6E5,NA
058490,ECHO COMMUNITY HEALTH CARE,IN,TRUE,FALSE,TRUE,FALSE,2011,NA,NA,H80CS00199
058660,Gary Community Health Center,IN,1,0,0,0,2006,3035,NA,NA
058660,Gary Community Health Center,IN,1,0,0,0,2007,2143,NA,NA
058660,Gary Community Health Center,IN,1,0,0,0,2008,296,NA,NA
058660,Gary Community Health Center,IN,1,0,0,0,2009,309,4541068E-CC4A-4C03-8A90-426ABF88A989,NA
058660,Gary Community Health Center,IN,1,0,0,0,2010,1429,4541068E-CC4A-4C03-8A90-426ABF88A989,NA
058660,"COMMUNITY HEALTHNET, INC.",IN,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS06665
058870,NA,IL,1,0,0,0,1999,NA,NA,NA
058870,LAKE COUNTY HEALTH DEPT. & CHC,IL,1,0,0,0,2000,1024,NA,NA
058870,LAKE COUNTY HEALTH DEPT. & CHC,IL,1,0,0,0,2001,1440,NA,NA
058870,LAKE COUNTY HEALTH DEPT. & CHC,IL,1,0,0,0,2002,1645,NA,NA
058870,LAKE COUNTY HEALTH DEPT. & CHC,IL,1,0,0,0,2003,1784,NA,NA
058870,Lake County Health Dept. & CHC,IL,1,0,0,0,2004,1775,NA,NA
058870,Lake County Health Dept. & CHC,IL,1,0,0,0,2005,1954,NA,NA
058870,Lake County Health Department and CHC,IL,1,0,0,0,2006,2843,NA,NA
058870,Lake County Health Department,IL,1,0,0,0,2007,2150,NA,NA
058870,LAKE COUNTY HEALTH DEPARTMENT,IL,1,0,0,0,2008,438,NA,NA
058870,"County of Lake, dba Lake County Health Department and Community Health Center",IL,1,0,0,0,2009,456,F6FAF3DA-55CD-45FF-AA0F-646470EFEC6A,NA
058870,"County of Lake, dba Lake County Health Department and Community Health Center",IL,1,0,0,0,2010,1577,F6FAF3DA-55CD-45FF-AA0F-646470EFEC6A,NA
058870,"COUNTY OF LAKE, DBA LAKE COUNTY HEALTH DEPARTMENT AND COMMUNITY HEALTH CENTER",IL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00119
059030,NA,WI,1,0,0,0,1999,NA,NA,NA
059030,"BELOIT AREA COMMUNITY H.C., INC.",WI,1,0,0,0,2000,1311,NA,NA
059030,"BELOIT AREA COMMUNITY H.C., INC.",WI,1,0,0,0,2001,1256,NA,NA
059030,"BELOIT AREA COMMUNITY H.C., INC.",WI,1,0,0,0,2002,1641,NA,NA
059030,"BELOIT AREA COMMUNITY H.C., INC.",WI,1,0,0,0,2003,1809,NA,NA
059030,"Beloit Area Community H.C., Inc.",WI,1,0,0,0,2004,1753,NA,NA
059030,"Beloit Area Community Health Center, Inc.",WI,1,0,0,0,2005,1588,NA,NA
059030,"Community Health Systems, Inc.",WI,1,0,0,0,2006,3029,NA,NA
059030,Community Health Systems,WI,1,0,0,0,2007,2092,NA,NA
059030,"Community Health Systems, Inc.",WI,1,0,0,0,2008,962,NA,NA
059030,"Community Health Systems, Inc.",WI,1,0,0,0,2009,1003,0506404B-8A1E-4284-AFDE-E0534060CFB6,NA
059030,"Community Health Systems, Inc.",WI,1,0,0,0,2010,2118,0506404B-8A1E-4284-AFDE-E0534060CFB6,NA
059030,"COMMUNITY HEALTH SYSTEMS, INC.",WI,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00676
059110,Friend Family HC,IL,1,0,0,0,2000,1390,NA,NA
059110,Friend Family HC,IL,1,0,0,0,2001,1759,NA,NA
059110,Friend Family HC,IL,1,0,0,0,2002,1709,NA,NA
059110,Friend Family HC,IL,1,0,0,0,2003,1882,NA,NA
059110,Friend Family HC,IL,1,0,0,0,2004,1905,NA,NA
059110,Friend Family HC,IL,1,0,0,0,2005,1981,NA,NA
059110,"Friend Family Health Center, Inc",IL,1,0,0,0,2006,3034,NA,NA
059110,Friend Family Health Center,IL,1,0,0,0,2007,2322,NA,NA
059110,"FRIEND FAMILY  HEALTH CENTER, INC.",IL,1,0,0,0,2008,996,NA,NA
059110,"FRIEND FAMILY  HEALTH CENTER, INC.",IL,1,0,0,0,2009,1037,433557D7-A562-4D99-B8C4-E7F057208C93,NA
059110,"FRIEND FAMILY  HEALTH CENTER, INC.",IL,1,0,0,0,2010,2152,433557D7-A562-4D99-B8C4-E7F057208C93,NA
059110,"FRIEND FAMILY  HEALTH CENTER, INC.",IL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00120
059300,Family Christian Health Center,IL,1,0,0,0,2003,1827,NA,NA
059300,Family Christian Health Center,IL,1,0,0,0,2004,1743,NA,NA
059300,Family Christian Health Center,IL,1,0,0,0,2005,1958,NA,NA
059300,Family Christian Health Center,IL,1,0,0,0,2006,2536,NA,NA
059300,Family Christian Health Center,IL,1,0,0,0,2007,2146,NA,NA
059300,FAMILY CHRISTIAN HEALTH CENTER,IL,1,0,0,0,2008,781,NA,NA
059300,FAMILY CHRISTIAN HEALTH CENTER,IL,1,0,0,0,2009,816,C318E41F-320D-46F0-A074-B606FC2671A3,NA
059300,FAMILY CHRISTIAN HEALTH CENTER,IL,1,0,0,0,2010,1931,C318E41F-320D-46F0-A074-B606FC2671A3,NA
059300,FAMILY CHRISTIAN HEALTH CENTER,IL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00879
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2000,1037,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2001,1684,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2002,1638,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2003,1602,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2004,1778,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2005,1654,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2006,3025,NA,NA
059450,"East Chicago Community Health Center, Inc.",IN,1,0,0,0,2007,2320,NA,NA
059450,"EAST CHICAGO COMM. HLTH. CENTER, INC.",IN,1,0,0,0,2008,364,NA,NA
059450,"EAST CHICAGO COMM. HLTH. CENTER, INC.",IN,1,0,0,0,2009,378,0DDE905D-7A67-4AAF-AF7E-5172E07B22E8,NA
059450,"EAST CHICAGO COMM. HLTH. CENTER, INC.",IN,1,0,0,0,2010,1499,0DDE905D-7A67-4AAF-AF7E-5172E07B22E8,NA
059450,"EAST CHICAGO COMM. HLTH. CENTER, INC.",IN,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00121
059700,Healthy Springfield,IL,1,0,0,0,2000,1025,NA,NA
059700,Healthy Springfield,IL,1,0,0,0,2001,1257,NA,NA
059700,Healthy Springfield,IL,1,0,0,0,2002,1259,NA,NA
059700,Healthy Springfield,IL,1,0,1,0,2003,1600,NA,NA
059700,Central Counties Health Centers,IL,1,0,1,0,2004,1563,NA,NA
059700,"Central Counties Health Centers, Inc.",IL,1,0,1,0,2005,1882,NA,NA
059700,Central Counties Health Centers,IL,1,0,1,0,2006,2540,NA,NA
059700,"Central Counties Health Centers, Inc.",IL,1,0,1,0,2007,1705,NA,NA
059700,"CENTRAL COUNTIES HEALTH CENTERS, INC.",IL,1,0,1,0,2008,661,NA,NA
059700,"CENTRAL COUNTIES HEALTH CENTERS, INC.",IL,1,0,1,0,2009,692,BCC9879B-4DAA-496D-BC34-99BF1862CE01,NA
059700,"CENTRAL COUNTIES HEALTH CENTERS, INC.",IL,1,0,1,0,2010,1808,BCC9879B-4DAA-496D-BC34-99BF1862CE01,NA
059700,"CENTRAL COUNTIES HEALTH CENTERS, INC.",IL,TRUE,FALSE,TRUE,FALSE,2011,NA,NA,H80CS00533
059720,Aunt Martha's Youth,IL,1,0,0,0,2000,987,NA,NA
059720,"Aunt Martha's Youth Service Center, Inc.",IL,1,0,0,0,2001,1688,NA,NA
059720,"Aunt Martha's Youth Service Center, Inc.",IL,1,0,0,0,2002,1630,NA,NA
059720,"Aunt Martha's Youth Service Center, Inc.",IL,1,0,0,0,2003,1812,NA,NA
059720,Aunt Martha's Youth Service,IL,1,0,0,0,2004,1839,NA,NA
059720,Aunt Martha's Youth Service,IL,1,0,1,0,2005,2082,NA,NA
059720,Aunt Martha's Youth Service,IL,1,0,1,0,2006,3028,NA,NA
059720,Aunt Martha's Youth Service,IL,1,0,1,0,2007,2346,NA,NA
059720,"AUNT MARTHA'S YOUTH SERVICE CENTER, INC.",IL,1,0,1,0,2008,824,NA,NA
059720,"AUNT MARTHA'S YOUTH SERVICE CENTER, INC.",IL,1,0,1,0,2009,860,97672E24-8612-4B7D-B14A-C03F19F1E72B,NA
059720,"AUNT MARTHA'S YOUTH SERVICE CENTER, INC.",IL,1,0,1,0,2010,1976,97672E24-8612-4B7D-B14A-C03F19F1E72B,NA
059720,"AUNT MARTHA'S YOUTH SERVICE CENTER, INC.",IL,TRUE,FALSE,TRUE,FALSE,2011,NA,NA,H80CS00685
059840,Whiteside CHD - Rock Falls,IL,1,0,0,0,2006,2537,NA,NA
059840,Whiteside County Health Department,IL,1,0,0,0,2007,2137,NA,NA
059840,"Whiteside County Health Department and Whiteside County Community Health Clinic, Inc.",IL,1,0,0,0,2008,895,NA,NA
059840,"Whiteside County Health Department and Whiteside County Community Health Clinic, Inc.",IL,1,0,0,0,2009,932,F8E72DB1-A6AD-4D36-8428-D0710BFB55D1,NA
059840,"Whiteside County Health Department and Whiteside County Community Health Clinic, Inc.",IL,1,0,0,0,2010,2047,F8E72DB1-A6AD-4D36-8428-D0710BFB55D1,NA
059840,"WHITESIDE COUNTY HEALTH DEPARTMENT AND WHITESIDE COUNTY COMMUNITY HEALTH CLINIC, INC.",IL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS06660
059880,"Lincoln Heights HealthCare Connection, Inc",OH,1,0,0,0,2000,1032,NA,NA
059880,"Lincoln Heights HealthCare Connection, Inc",OH,1,0,0,0,2001,1685,NA,NA
059880,"Lincoln Heights HealthCare Connection, Inc",OH,1,0,0,0,2002,1572,NA,NA
059880,"Lincoln Heights HealthCare Connection, Inc",OH,1,0,0,0,2003,1829,NA,NA
059880,"Lincoln Heights HealthCare Connection, Inc",OH,1,0,0,0,2004,1776,NA,NA
059880,"Lincoln Heights HealthCare Connection, Inc",OH,1,0,0,0,2005,2009,NA,NA
059880,"Lincoln Heights HealthCare Connection, Inc.",OH,1,0,0,0,2006,3031,NA,NA
059880,"The Healthcare Connection, Inc",OH,1,0,0,0,2007,2348,NA,NA
059880,"The HealthCare Connection, Inc.",OH,1,0,0,0,2008,652,NA,NA
059880,"The HealthCare Connection, Inc.",OH,1,0,0,0,2009,683,E77C6A5E-2829-4BC8-B070-98168F88A3C8,NA
059880,"The HealthCare Connection, Inc.",OH,1,0,0,0,2010,1799,E77C6A5E-2829-4BC8-B070-98168F88A3C8,NA
059880,"THE HEALTHCARE CONNECTION, INC.",OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00200
05E00015,Purdue University,IN,1,0,0,0,2009,1085,BD839597-246C-4485-BD8D-F36EC35113C3,NA
05E00015,Purdue University,IN,1,0,0,0,2010,2200,BD839597-246C-4485-BD8D-F36EC35113C3,NA
05E00015,PURDUE UNIVERSITY,IN,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12846
05E00022,Open Door Health Center,MN,1,0,0,0,2009,44,15FF34D0-32F2-45F4-99B2-0A3D1923C0B0,NA
05E00022,Open Door Health Center,MN,1,0,0,0,2010,1168,15FF34D0-32F2-45F4-99B2-0A3D1923C0B0,NA
05E00022,OPEN DOOR HEALTH CENTER,MN,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12884
05E00029,Community Health Centers of Greater Dayton,OH,1,0,0,0,2009,1056,F643D8F5-62CF-44CB-BE89-ECA54B35BDCD,NA
05E00029,Community Health Centers of Greater Dayton,OH,1,0,0,0,2010,2171,F643D8F5-62CF-44CB-BE89-ECA54B35BDCD,NA
05E00029,COMMUNITY HEALTH CENTERS OF GREATER DAYTON,OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12882
05E00030,Lorain County Health & Dentistry,OH,1,0,0,0,2009,119,37E99228-4AD0-4D23-9064-19044900B3E9,NA
05E00030,Lorain County Health & Dentistry,OH,1,0,0,0,2010,1242,37E99228-4AD0-4D23-9064-19044900B3E9,NA
05E00030,LORAIN COUNTY HEALTH & DENTISTRY,OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12888
05E00031,ROCKING HORSE CENTER,OH,1,0,0,0,2009,474,3528F3B7-9C69-4886-A454-69FABEB5D84E,NA
05E00031,ROCKING HORSE CENTER,OH,1,0,0,0,2010,1596,3528F3B7-9C69-4886-A454-69FABEB5D84E,NA
05E00031,ROCKING HORSE CENTER,OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12892
05E00032,Fairfield County Combined General Health District,OH,1,0,0,0,2009,636,56664E87-6FAF-491B-88C2-8F1C5368ECE0,NA
05E00032,Fairfield Community Health Center,OH,1,0,0,0,2010,1899,1EA78FBF-C6A1-4C3E-8E68-AEEAEE7FFEC7,NA
05E00032,FAIRFIELD COMMUNITY HEALTH CENTER,OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS19595
05E00033,"Lower Light Christian Health Center, Inc",OH,1,0,0,0,2009,967,F958849C-FA45-4B9C-8402-D8F675F6DC4F,NA
05E00033,"Lower Light Christian Health Center, Inc",OH,1,0,0,0,2010,2082,F958849C-FA45-4B9C-8402-D8F675F6DC4F,NA
05E00033,"LOWER LIGHT CHRISTIAN HEALTH CENTER, INC",OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12886
05E00058,CENTER STREET COMMUNITY HEALTH CENTER,OH,1,0,0,0,2008,46,NA,NA
05E00058,CENTER STREET COMMUNITY HEALTH CENTER,OH,1,0,0,0,2009,47,DAD919D3-EB9E-49CE-8C23-0ABBC03C6FFF,NA
05E00058,CENTER STREET COMMUNITY HEALTH CENTER,OH,1,0,0,0,2010,1171,DAD919D3-EB9E-49CE-8C23-0ABBC03C6FFF,NA
05E00058,CENTER STREET COMMUNITY HEALTH CENTER,OH,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS10584
05E00101,"SOUTHEAST, INC.",OH,FALSE,FALSE,TRUE,FALSE,2011,NA,NA,H80CS22681
05E00106,MACOUPIN COUNTY PUBLIC HEALTH DEPARTMENT,IL,TRUE,FALSE,FALSE,TRUE,2011,NA,NA,H80CS22690
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,1996,NA,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,1997,NA,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,1998,NA,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,1999,NA,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,2000,1114,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,2001,1455,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,2002,1435,NA,NA
060060,LEE COUNTY COOPERATIVE CLINIC,AR,1,0,0,0,2003,1627,NA,NA
060060,Lee County Cooperative Clinic,AR,1,0,0,0,2004,1763,NA,NA
060060,Lee County Cooperative Clinic,AR,1,0,0,0,2005,1729,NA,NA
060060,Lee County Cooperative Clinic,AR,1,0,0,0,2006,2813,NA,NA
060060,Lee County Cooperative Clinic,AR,1,0,0,0,2007,2034,NA,NA
060060,"LEE COUNTY COOPERATIVE CLINIC, INC.",AR,1,0,0,0,2008,978,NA,NA
060060,"LEE COUNTY COOPERATIVE CLINIC, INC.",AR,1,0,0,0,2009,1019,3D7FB900-02FC-4551-9B80-E3D9DACB3D0B,NA
060060,"LEE COUNTY COOPERATIVE CLINIC, INC.",AR,1,0,0,0,2010,2134,3D7FB900-02FC-4551-9B80-E3D9DACB3D0B,NA
060060,"LEE COUNTY COOPERATIVE CLINIC, INC.",AR,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00122
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,0,0,1996,NA,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,0,0,1997,NA,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE S,AR,1,0,0,0,1998,NA,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,0,0,1999,NA,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,1,0,2000,1172,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,1,0,2001,961,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,1,0,2002,1368,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYS,AR,1,0,1,0,2003,1418,NA,NA
060110,Jefferson Comprehensive Care Sys,AR,1,0,1,0,2004,1409,NA,NA
060110,Jefferson Comprehensive Care Sys,AR,1,0,1,0,2005,1297,NA,NA
060110,Jefferson Comprehensive Care System,AR,1,0,1,0,2006,2373,NA,NA
060110,Jefferson Comprehensive Care System,AR,1,0,1,0,2007,1486,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYSTEM,AR,1,0,1,0,2008,699,NA,NA
060110,JEFFERSON COMPREHENSIVE CARE SYSTEM,AR,1,0,1,0,2009,732,700EB457-119F-4782-9BD3-A33A8B0573D7,NA
060110,JEFFERSON COMPREHENSIVE CARE SYSTEM,AR,1,0,1,0,2010,1847,700EB457-119F-4782-9BD3-A33A8B0573D7,NA
060110,JEFFERSON COMPREHENSIVE CARE SYSTEM,AR,TRUE,FALSE,TRUE,FALSE,2011,NA,NA,H80CS00727
060140,EAST ARKANSAS FAMILY HLTH CNTR,AR,1,0,0,0,1996,NA,NA,NA
060140,EAST ARKANSAS FAMILY HLTH CNTR,AR,1,0,0,0,1997,NA,NA,NA
060140,EAST ARKANSAS FAMILY HLTH CNTR,AR,1,0,0,0,1998,NA,NA,NA
060140,EAST ARKANSAS FAMILY HLTH CNTR,AR,1,0,0,0,1999,NA,NA,NA
